ID,topLeft,topRight,bottomRight,bottomLeft,distance,yaw
0,"(471, 251)","(515, 248)","(518, 292)","(474, 294)",2.625873139693776,-3.772193414169138
0,"(444, 256)","(490, 253)","(493, 298)","(447, 301)",2.530199929161577,-4.244748409415815
0,"(407, 226)","(454, 223)","(458, 269)","(411, 272)",2.5367259875308448,-4.785374214888188
0,"(375, 239)","(424, 237)","(425, 285)","(377, 288)",2.4061891204182775,-8.140605527115895
0,"(312, 237)","(364, 233)","(369, 285)","(316, 289)",2.311165790637223,-4.6804457387695
0,"(298, 212)","(354, 208)","(360, 261)","(304, 266)",2.2602412759232884,-6.289296689072331
0,"(287, 201)","(344, 199)","(349, 254)","(291, 258)",2.1898665542298916,-4.075257160902856
0,"(281, 202)","(342, 199)","(345, 257)","(285, 261)",2.0741120314872226,-4.064428312411373
0,"(276, 229)","(337, 225)","(343, 285)","(283, 289)",2.044826166381411,-4.130440913573378
0,"(238, 213)","(303, 211)","(307, 273)","(243, 276)",1.999923468079985,-3.083332304064049
0,"(200, 203)","(268, 202)","(273, 265)","(204, 269)",1.967577169493987,-3.7353313767239973
0,"(174, 198)","(244, 196)","(249, 263)","(179, 266)",1.9125158788735745,-3.008632568836829
0,"(146, 196)","(221, 195)","(226, 265)","(152, 268)",1.84732126472625,-2.7216721869372336
0,"(145, 189)","(221, 187)","(227, 257)","(152, 260)",1.8612715667356854,-3.746996569379678
0,"(64, 164)","(149, 164)","(153, 240)","(70, 243)",1.7673158124833,-2.845952238278444
7,"(857, 324)","(854, 273)","(913, 266)","(918, 321)",2.0432402265464136,-88.15851444409995
7,"(740, 280)","(737, 227)","(794, 220)","(796, 274)",2.0263395002520888,-97.46702388838813
7,"(721, 277)","(718, 223)","(774, 218)","(776, 272)",2.060529294615689,-95.86751181324945
7,"(644, 253)","(647, 199)","(701, 196)","(700, 250)",2.0101438359462653,-87.52540316219662
7,"(596, 281)","(594, 229)","(647, 224)","(648, 277)",2.0978842884466387,-91.80678506112285
7,"(534, 283)","(530, 232)","(583, 227)","(585, 279)",2.1556495046689172,-91.20397465278722
7,"(412, 263)","(409, 211)","(461, 208)","(463, 260)",2.242352456867213,-92.8791127587458
7,"(363, 278)","(360, 226)","(412, 222)","(415, 274)",2.255149730060195,-94.12328967603158
7,"(333, 287)","(329, 234)","(382, 230)","(386, 283)",2.250673605722326,-94.31602751635194
7,"(332, 290)","(326, 236)","(380, 232)","(385, 285)",2.242093020887501,-91.18522901019571
7,"(347, 292)","(341, 237)","(395, 232)","(401, 286)",2.181163574696332,-95.72239787439035
7,"(377, 293)","(371, 237)","(426, 233)","(432, 289)",2.1112002934946683,-94.13965780479832
7,"(415, 291)","(409, 234)","(464, 229)","(470, 286)",2.048234765212551,-94.8618833550617
7,"(471, 296)","(467, 237)","(525, 234)","(528, 292)",1.9627387060464776,-91.2513969894466
7,"(492, 273)","(489, 212)","(548, 209)","(551, 269)",1.9204020718836161,-90.77629015217136
7,"(522, 285)","(518, 222)","(580, 218)","(583, 281)",1.8118965132989566,-93.00202102798211
7,"(530, 291)","(527, 225)","(589, 221)","(593, 286)",1.7405441173153815,-92.89441578803687
7,"(538, 291)","(534, 225)","(599, 220)","(602, 286)",1.714496273305036,-93.15321109127072
7,"(550, 270)","(550, 196)","(617, 194)","(617, 266)",1.5659864942871988,-88.85527274192685
7,"(570, 295)","(567, 223)","(635, 218)","(639, 289)",1.5839302458832063,-92.36672703645276
7,"(569, 269)","(566, 195)","(637, 190)","(639, 263)",1.5449745070379386,-91.2052304586271
7,"(555, 273)","(550, 193)","(625, 187)","(628, 266)",1.4390486777059144,-91.96490251442624
7,"(562, 277)","(557, 196)","(633, 189)","(637, 270)",1.411521461231983,-93.13139890001379
7,"(590, 295)","(587, 209)","(666, 204)","(669, 289)",1.3323324720089509,-91.95376038947562
7,"(665, 332)","(662, 238)","(749, 232)","(751, 324)",1.21302997173011,-92.60139045172299
7,"(664, 338)","(664, 242)","(752, 238)","(752, 332)",1.1867713082926006,-91.05934517393095
7,"(671, 348)","(669, 250)","(759, 245)","(758, 341)",1.1603618714915276,-91.35708840659295
7,"(668, 341)","(666, 242)","(756, 237)","(757, 333)",1.156287261021289,-91.94210102637543
7,"(667, 330)","(666, 226)","(757, 222)","(756, 323)",1.1065204910489101,-91.03464497660431
7,"(699, 327)","(697, 222)","(791, 217)","(790, 318)",1.1033608796665622,-91.93564925952435
7,"(717, 310)","(717, 203)","(811, 198)","(810, 301)",1.0922316902146298,-91.905432738247
7,"(739, 302)","(740, 189)","(838, 184)","(835, 294)",1.0399631307659476,-91.56641489683041
7,"(711, 315)","(711, 199)","(810, 193)","(809, 305)",1.006751420822751,-91.86142950731717
7,"(696, 347)","(697, 228)","(799, 224)","(794, 339)",0.9699750373602495,-90.13438920347251
7,"(716, 348)","(718, 227)","(822, 223)","(817, 340)",0.9570841623300089,-90.27018772323747
7,"(744, 349)","(747, 223)","(854, 219)","(849, 340)",0.9283175337284741,-90.57394346014625
7,"(749, 345)","(752, 219)","(859, 215)","(855, 336)",0.9311186906520733,-90.85171836959444
7,"(769, 346)","(771, 214)","(884, 210)","(878, 337)",0.894279917990261,-90.94721696188046
7,"(769, 346)","(771, 214)","(884, 210)","(878, 337)",0.894279917990261,-90.94721696188046
7,"(786, 352)","(790, 215)","(907, 210)","(901, 342)",0.8640755319481433,-91.07478595597536
7,"(819, 336)","(826, 190)","(953, 185)","(943, 327)",0.8218536639788175,-90.89313480749013
8,"(561, 25)","(664, 18)","(655, 133)","(549, 132)",1.05924736904026,5.057513267703482
8,"(512, 20)","(616, 13)","(607, 128)","(503, 129)",1.0593480413347176,4.315603986578311
8,"(417, 23)","(515, 18)","(510, 131)","(412, 131)",1.1171073000956262,4.271110068260056
8,"(306, 45)","(403, 45)","(397, 157)","(301, 152)",1.15703875484355,5.411367931003748
8,"(279, 33)","(378, 32)","(374, 144)","(277, 141)",1.171396547652254,4.1813958024726015
1,"(882, 186)","(900, 188)","(897, 203)","(879, 202)",6.865677766737651,7.342596112950206
8,"(257, 28)","(357, 30)","(353, 144)","(253, 141)",1.14896894734547,4.970291931911367
1,"(422, 91)","(436, 91)","(436, 106)","(422, 105)",8.65990483840483,2.1539854168673283
1,"(433, 93)","(448, 93)","(448, 108)","(433, 107)",8.247262092169615,-0.21745652779403277
9,"(421, 21)","(481, 17)","(488, 81)","(430, 85)",2.052182956328655,-2.6951465057573203
9,"(404, 55)","(466, 53)","(472, 117)","(410, 120)",1.978105912615376,-3.2969291641008325
9,"(409, 32)","(474, 31)","(477, 96)","(413, 97)",1.928340991708863,-2.4455080639519724
9,"(421, 20)","(487, 20)","(491, 87)","(426, 89)",1.898105445894342,-2.6771195358810367
9,"(404, 54)","(470, 53)","(475, 123)","(410, 126)",1.8030619430028496,-12.93358662559351
9,"(394, 69)","(463, 67)","(467, 136)","(400, 140)",1.7825482044107663,-11.351156949382556
9,"(383, 95)","(452, 92)","(457, 163)","(389, 166)",1.7497470645257094,-2.189479916163002
9,"(393, 101)","(464, 98)","(470, 169)","(400, 174)",1.7106867680018174,-3.8400983526448695
9,"(413, 62)","(487, 60)","(493, 137)","(420, 140)",1.6337936075044863,-1.7513285547134345
9,"(427, 86)","(505, 83)","(509, 164)","(432, 169)",1.495931903444852,-1.224677746456633
9,"(419, 130)","(499, 132)","(500, 214)","(422, 215)",1.4474782540287523,-7.319146463688236
9,"(433, 186)","(516, 184)","(518, 269)","(437, 272)",1.3709596779340223,-0.5884725948646495
9,"(452, 177)","(538, 175)","(541, 261)","(456, 266)",1.330848665665601,-6.631838058529864
9,"(436, 163)","(524, 160)","(529, 250)","(441, 255)",1.2962935800763578,-1.8748254610707173
9,"(385, 96)","(483, 92)","(490, 190)","(394, 199)",1.2134279818727003,-12.18731664685727
9,"(346, 104)","(446, 100)","(454, 202)","(356, 211)",1.1813027427155467,-14.303282275598137
9,"(250, 71)","(362, 67)","(374, 175)","(264, 186)",1.1530001303302004,-5.132353857277951
9,"(153, 64)","(277, 57)","(291, 181)","(172, 194)",1.0569333728596748,-4.170668446744707
9,"(47, 129)","(185, 120)","(203, 246)","(70, 265)",1.0410474636703575,-27.592754858154805
8,"(423, 109)","(445, 108)","(446, 127)","(426, 130)",5.76977640341428,-12.172847579430517
8,"(394, 134)","(415, 131)","(416, 152)","(397, 155)",5.6770400340405285,-20.532062311043944
8,"(369, 166)","(390, 164)","(392, 183)","(371, 187)",5.691702303792545,-17.15792216782851
8,"(233, 303)","(254, 300)","(256, 322)","(235, 325)",5.608382279093436,-7.440529120644134
8,"(183, 351)","(207, 347)","(210, 367)","(187, 372)",5.92400537340003,-16.179948405780067
8,"(170, 393)","(194, 389)","(197, 410)","(174, 415)",5.8593431243852825,-14.56619360274973
8,"(143, 403)","(167, 399)","(172, 420)","(148, 425)",5.9391317142268365,-13.812815397473495
8,"(139, 391)","(165, 387)","(168, 408)","(145, 413)",5.967074280214461,-14.18924218249104
8,"(142, 370)","(166, 367)","(171, 388)","(147, 393)",5.817590296093379,-15.081802350831623
8,"(136, 352)","(162, 348)","(166, 370)","(141, 375)",5.698763350367557,-16.26195150012984
8,"(140, 384)","(165, 380)","(170, 402)","(145, 407)",5.7007778812334875,-14.696648896271196
8,"(167, 410)","(192, 405)","(198, 427)","(173, 433)",5.556645008991488,-15.54266763994413
8,"(197, 360)","(222, 354)","(228, 377)","(203, 382)",5.475774008319019,-14.049364397943444
8,"(197, 376)","(223, 371)","(227, 394)","(202, 400)",5.232100846644596,-17.04849439796973
8,"(194, 418)","(220, 414)","(224, 438)","(199, 443)",5.1190414491943335,-10.780912732220845
8,"(169, 439)","(197, 432)","(201, 456)","(174, 463)",5.1002749078642164,-16.218608223436476
8,"(186, 437)","(213, 432)","(218, 454)","(191, 460)",5.323505511699588,-11.631776656222879
8,"(194, 449)","(220, 443)","(227, 467)","(200, 474)",5.042219298401892,-14.25089802246391
8,"(209, 457)","(236, 451)","(242, 474)","(215, 482)",5.111624534771116,-14.599697860868691
8,"(211, 463)","(239, 456)","(244, 480)","(218, 487)",5.120963231698419,-14.525639891013792
8,"(245, 459)","(272, 454)","(277, 478)","(251, 485)",4.870007014747508,-11.211671000145289
8,"(246, 463)","(272, 457)","(278, 482)","(251, 489)",4.786367852569239,-12.236245496540969
8,"(251, 447)","(279, 440)","(285, 465)","(257, 471)",4.783149492583615,-12.738409948349753
8,"(276, 443)","(306, 436)","(311, 461)","(284, 467)",4.558509937286367,-12.503651492977728
8,"(286, 418)","(314, 411)","(320, 436)","(293, 443)",4.664704096052992,-14.884528169472087
8,"(281, 372)","(310, 365)","(316, 391)","(289, 398)",4.515253226720475,-16.88746001626955
8,"(242, 357)","(274, 350)","(279, 376)","(248, 382)",4.240783185318886,-14.317256129155172
8,"(214, 390)","(245, 383)","(251, 410)","(221, 418)",4.38073633003998,-17.259512765625857
8,"(215, 396)","(246, 388)","(253, 415)","(223, 423)",4.432187017039772,-17.47645237852005
8,"(209, 370)","(240, 363)","(248, 390)","(217, 399)",4.314507415237646,-19.13629315820386
8,"(185, 357)","(219, 349)","(225, 377)","(193, 385)",4.195076327225323,-18.548035528992845
8,"(173, 336)","(206, 329)","(213, 358)","(180, 366)",4.165126087846216,-20.057836537225732
8,"(177, 349)","(212, 341)","(219, 372)","(186, 379)",4.070495724342379,-14.15989356861653
8,"(172, 355)","(207, 347)","(215, 377)","(180, 386)",3.9847658593233892,-19.249583484084425
8,"(140, 352)","(176, 343)","(185, 375)","(150, 384)",3.922523138075861,-15.988844573701726
8,"(131, 388)","(168, 378)","(177, 411)","(142, 422)",3.738198014369841,-25.712687615154703
8,"(122, 363)","(160, 354)","(168, 387)","(132, 397)",3.7720624635219813,-23.85044543985285
8,"(130, 358)","(168, 350)","(177, 384)","(140, 394)",3.6246947916605254,-23.345837604513456
8,"(150, 354)","(188, 346)","(197, 381)","(159, 390)",3.5535451238509914,-20.908303104179723
8,"(155, 361)","(196, 351)","(205, 387)","(166, 397)",3.4534389300775605,-20.948333235636728
8,"(150, 348)","(191, 340)","(200, 377)","(160, 386)",3.3684918848761503,-19.679524705928593
8,"(83, 380)","(127, 369)","(137, 409)","(94, 420)",3.243387418283152,-15.147876817382414
8,"(50, 387)","(96, 376)","(107, 416)","(62, 428)",3.2588879303534846,-24.91448872003604
8,"(33, 361)","(82, 349)","(93, 390)","(46, 402)",3.225730064635713,-16.5397896939893
8,"(32, 341)","(80, 330)","(93, 372)","(45, 384)",3.137684864060794,-15.546496274159873
8,"(65, 301)","(115, 291)","(126, 334)","(77, 344)",3.0618619514601946,-14.42780933972245
8,"(70, 289)","(121, 280)","(133, 323)","(84, 334)",2.99957150994779,-24.137064636042428
8,"(86, 254)","(136, 244)","(149, 290)","(98, 301)",2.819807483701696,-13.9596495069055
8,"(114, 250)","(166, 238)","(177, 285)","(127, 298)",2.66239242650694,-31.18291417187298
8,"(80, 237)","(134, 227)","(145, 277)","(94, 288)",2.625966383353187,-32.66736379758489
8,"(89, 207)","(143, 197)","(157, 247)","(104, 259)",2.6044096075565712,-32.4080025472679
8,"(105, 186)","(161, 175)","(175, 227)","(120, 238)",2.5354125717154754,-13.79692840361629
8,"(120, 169)","(177, 159)","(190, 212)","(135, 221)",2.5269286492930845,-12.550168877913038
8,"(183, 113)","(241, 107)","(252, 163)","(195, 170)",2.35774812917624,-8.51038438248941
8,"(227, 110)","(285, 103)","(297, 161)","(238, 169)",2.2224878615563073,-8.662142291648584
8,"(225, 98)","(285, 89)","(296, 151)","(236, 159)",2.1112218939448604,-7.943932036914915
8,"(204, 110)","(266, 103)","(275, 165)","(214, 173)",2.084035683471725,-6.9592169430746855
1,"(481, 113)","(494, 111)","(495, 124)","(483, 126)",9.104311810607262,-16.83687559330394
1,"(509, 97)","(522, 96)","(524, 109)","(510, 111)",8.7475102679725,-6.399013411228484
8,"(186, 24)","(258, 17)","(271, 87)","(201, 97)",1.9134454726364691,-26.63005397729428
8,"(212, 41)","(285, 34)","(294, 107)","(221, 114)",1.8034051984454158,-6.125204490794167
8,"(196, 28)","(271, 20)","(282, 95)","(207, 103)",1.7810793648143122,-7.069826058734466
8,"(151, 13)","(232, 6)","(242, 87)","(162, 95)",1.6861422915809219,-5.727528544179667
1,"(650, 124)","(667, 122)","(669, 140)","(651, 142)",6.5868554517402,-4.276798814934338
1,"(747, 74)","(767, 73)","(767, 91)","(747, 94)",6.622698254333996,-1.0920273720487828
1,"(799, 70)","(820, 68)","(820, 88)","(800, 90)",6.031057839701059,-1.3974314481835701
10,"(18, 125)","(35, 126)","(38, 152)","(22, 150)",5.862164409657774,9.460445538293257
1,"(835, 40)","(857, 37)","(857, 56)","(835, 60)",5.7618367076984605,-1.408692550425674
10,"(120, 110)","(137, 111)","(141, 136)","(125, 136)",5.593977484240044,-76.81426149580045
10,"(140, 119)","(157, 120)","(161, 146)","(145, 145)",5.394710252627472,9.664155163131523
10,"(163, 136)","(181, 137)","(186, 163)","(169, 163)",5.163886528673576,-63.0551977884407
10,"(168, 111)","(186, 111)","(191, 138)","(173, 137)",5.237636618135968,7.9664272947447685
10,"(49, 84)","(69, 86)","(74, 114)","(54, 112)",5.3568253098024305,9.840305494706875
10,"(51, 33)","(72, 35)","(76, 66)","(57, 64)",4.99245976652134,11.957739020380622
